iso,country,year,scenario,anomaly
PRY,Paraguay,2042,ssp245,1.72
PRY,Paraguay,2043,ssp245,1.738
PRY,Paraguay,2044,ssp245,1.757
PRY,Paraguay,2045,ssp245,1.775
PRY,Paraguay,2046,ssp245,1.793
PRY,Paraguay,2047,ssp245,1.812
PRY,Paraguay,2048,ssp245,1.83
PRY,Paraguay,2049,ssp245,1.848
PRY,Paraguay,2050,ssp245,1.867
PRY,Paraguay,2051,ssp245,1.885
PRY,Paraguay,2052,ssp245,1.903
PRY,Paraguay,2053,ssp245,1.922
PRY,Paraguay,2054,ssp245,1.94
PRY,Paraguay,2055,ssp245,1.958
PRY,Paraguay,2056,ssp245,1.977
PRY,Paraguay,2057,ssp245,1.995
PRY,Paraguay,2058,ssp245,2.013
PRY,Paraguay,2059,ssp245,2.032
PRY,Paraguay,2060,ssp245,2.05
PRY,Paraguay,2061,ssp245,2.068
PRY,Paraguay,2062,ssp245,2.087
PRY,Paraguay,2063,ssp245,2.105
PRY,Paraguay,2064,ssp245,2.123
PRY,Paraguay,2065,ssp245,2.142
PRY,Paraguay,2066,ssp245,2.16
PRY,Paraguay,2067,ssp245,2.178
PRY,Paraguay,2068,ssp245,2.197
PRY,Paraguay,2069,ssp245,2.215
PRY,Paraguay,2070,ssp245,2.233
PRY,Paraguay,2071,ssp245,2.252
PRY,Paraguay,2072,ssp245,2.27
PRY,Paraguay,2073,ssp245,2.288
PRY,Paraguay,2074,ssp245,2.307
PRY,Paraguay,2075,ssp245,2.325
PRY,Paraguay,2076,ssp245,2.343
PRY,Paraguay,2077,ssp245,2.362
PRY,Paraguay,2078,ssp245,2.38
PRY,Paraguay,2079,ssp245,2.398
PRY,Paraguay,2080,ssp245,2.417
PRY,Paraguay,2081,ssp245,2.435
PRY,Paraguay,2082,ssp245,2.453
PRY,Paraguay,2083,ssp245,2.472
PRY,Paraguay,2084,ssp245,2.49
PRY,Paraguay,2085,ssp245,2.508
PRY,Paraguay,2086,ssp245,2.527
PRY,Paraguay,2087,ssp245,2.545
PRY,Paraguay,2088,ssp245,2.563
PRY,Paraguay,2089,ssp245,2.582
PRY,Paraguay,2090,ssp245,2.6
PRY,Paraguay,2091,ssp245,2.6
PRY,Paraguay,2092,ssp245,2.6
PRY,Paraguay,2093,ssp245,2.6
PRY,Paraguay,2094,ssp245,2.6
PRY,Paraguay,2095,ssp245,2.6
PRY,Paraguay,2096,ssp245,2.6
PRY,Paraguay,2097,ssp245,2.6
PRY,Paraguay,2098,ssp245,2.6
PRY,Paraguay,2099,ssp245,2.6
PRY,Paraguay,2100,ssp245,2.6
PRY,Paraguay,2024,ssp585,1.28
PRY,Paraguay,2025,ssp585,1.333
PRY,Paraguay,2026,ssp585,1.387
PRY,Paraguay,2027,ssp585,1.44
PRY,Paraguay,2028,ssp585,1.493
PRY,Paraguay,2029,ssp585,1.547
PRY,Paraguay,2030,ssp585,1.6
PRY,Paraguay,2031,ssp585,1.645
PRY,Paraguay,2032,ssp585,1.69
PRY,Paraguay,2033,ssp585,1.735
PRY,Paraguay,2034,ssp585,1.78
PRY,Paraguay,2035,ssp585,1.825
PRY,Paraguay,2036,ssp585,1.87
PRY,Paraguay,2037,ssp585,1.915
PRY,Paraguay,2038,ssp585,1.96
PRY,Paraguay,2039,ssp585,2.005
PRY,Paraguay,2040,ssp585,2.05
PRY,Paraguay,2041,ssp585,2.095
PRY,Paraguay,2042,ssp585,2.14
PRY,Paraguay,2043,ssp585,2.185
PRY,Paraguay,2044,ssp585,2.23
PRY,Paraguay,2045,ssp585,2.275
PRY,Paraguay,2046,ssp585,2.32
PRY,Paraguay,2047,ssp585,2.365
PRY,Paraguay,2048,ssp585,2.41
PRY,Paraguay,2049,ssp585,2.455
PRY,Paraguay,2050,ssp585,2.5
PRY,Paraguay,2051,ssp585,2.545
PRY,Paraguay,2052,ssp585,2.59
PRY,Paraguay,2053,ssp585,2.635
PRY,Paraguay,2054,ssp585,2.68
PRY,Paraguay,2055,ssp585,2.725
PRY,Paraguay,2056,ssp585,2.77
PRY,Paraguay,2057,ssp585,2.815
PRY,Paraguay,2058,ssp585,2.86
PRY,Paraguay,2059,ssp585,2.905
PRY,Paraguay,2060,ssp585,2.95
PRY,Paraguay,2061,ssp585,2.995
PRY,Paraguay,2062,ssp585,3.04
PRY,Paraguay,2063,ssp585,3.085
PRY,Paraguay,2064,ssp585,3.13
PRY,Paraguay,2065,ssp585,3.175
PRY,Paraguay,2066,ssp585,3.22
PRY,Paraguay,2067,ssp585,3.265
PRY,Paraguay,2068,ssp585,3.31
PRY,Paraguay,2069,ssp585,3.355
PRY,Paraguay,2070,ssp585,3.4
PRY,Paraguay,2071,ssp585,3.445
PRY,Paraguay,2072,ssp585,3.49
PRY,Paraguay,2073,ssp585,3.535
PRY,Paraguay,2074,ssp585,3.58
PRY,Paraguay,2075,ssp585,3.625
PRY,Paraguay,2076,ssp585,3.67
PRY,Paraguay,2077,ssp585,3.715
PRY,Paraguay,2078,ssp585,3.76
PRY,Paraguay,2079,ssp585,3.805
PRY,Paraguay,2080,ssp585,3.85
PRY,Paraguay,2081,ssp585,3.895
PRY,Paraguay,2082,ssp585,3.94
PRY,Paraguay,2083,ssp585,3.985
PRY,Paraguay,2084,ssp585,4.03
PRY,Paraguay,2085,ssp585,4.075
PRY,Paraguay,2086,ssp585,4.12
PRY,Paraguay,2087,ssp585,4.165
PRY,Paraguay,2088,ssp585,4.21
PRY,Paraguay,2089,ssp585,4.255
PRY,Paraguay,2090,ssp585,4.3
PRY,Paraguay,2091,ssp585,4.3
PRY,Paraguay,2092,ssp585,4.3
PRY,Paraguay,2093,ssp585,4.3
PRY,Paraguay,2094,ssp585,4.3
PRY,Paraguay,2095,ssp585,4.3
PRY,Paraguay,2096,ssp585,4.3
PRY,Paraguay,2097,ssp585,4.3
PRY,Paraguay,2098,ssp585,4.3
PRY,Paraguay,2099,ssp585,4.3
PRY,Paraguay,2100,ssp585,4.3
URY,Uruguay,2024,ssp126,1.12
URY,Uruguay,2025,ssp126,1.167
URY,Uruguay,2026,ssp126,1.213
URY,Uruguay,2027,ssp126,1.26
URY,Uruguay,2028,ssp126,1.307
URY,Uruguay,2029,ssp126,1.353
URY,Uruguay,2030,ssp126,1.4
URY,Uruguay,2031,ssp126,1.405
URY,Uruguay,2032,ssp126,1.41
URY,Uruguay,2033,ssp126,1.415
URY,Uruguay,2034,ssp126,1.42
URY,Uruguay,2035,ssp126,1.425
URY,Uruguay,2036,ssp126,1.43
URY,Uruguay,2037,ssp126,1.435
URY,Uruguay,2038,ssp126,1.44
URY,Uruguay,2039,ssp126,1.445
URY,Uruguay,2040,ssp126,1.45
URY,Uruguay,2041,ssp126,1.455
URY,Uruguay,2042,ssp126,1.46
URY,Uruguay,2043,ssp126,1.465
URY,Uruguay,2044,ssp126,1.47
URY,Uruguay,2045,ssp126,1.475
URY,Uruguay,2046,ssp126,1.48
URY,Uruguay,2047,ssp126,1.485
URY,Uruguay,2048,ssp126,1.49
URY,Uruguay,2049,ssp126,1.495
URY,Uruguay,2050,ssp126,1.5
URY,Uruguay,2051,ssp126,1.505
URY,Uruguay,2052,ssp126,1.51
URY,Uruguay,2053,ssp126,1.515
URY,Uruguay,2054,ssp126,1.52
URY,Uruguay,2055,ssp126,1.525
URY,Uruguay,2056,ssp126,1.53
URY,Uruguay,2057,ssp126,1.535
URY,Uruguay,2058,ssp126,1.54
URY,Uruguay,2059,ssp126,1.545
URY,Uruguay,2060,ssp126,1.55
URY,Uruguay,2061,ssp126,1.555
URY,Uruguay,2062,ssp126,1.56
URY,Uruguay,2063,ssp126,1.565
URY,Uruguay,2064,ssp126,1.57
URY,Uruguay,2065,ssp126,1.575
URY,Uruguay,2066,ssp126,1.58
URY,Uruguay,2067,ssp126,1.585
URY,Uruguay,2068,ssp126,1.59
URY,Uruguay,2069,ssp126,1.595
URY,Uruguay,2070,ssp126,1.6
URY,Uruguay,2071,ssp126,1.605
URY,Uruguay,2072,ssp126,1.61
URY,Uruguay,2073,ssp126,1.615
URY,Uruguay,2074,ssp126,1.62
URY,Uruguay,2075,ssp126,1.625
URY,Uruguay,2076,ssp126,1.63
URY,Uruguay,2077,ssp126,1.635
URY,Uruguay,2078,ssp126,1.64
URY,Uruguay,2079,ssp126,1.645
URY,Uruguay,2080,ssp126,1.65
URY,Uruguay,2081,ssp126,1.655
URY,Uruguay,2082,ssp126,1.66
URY,Uruguay,2083,ssp126,1.665
URY,Uruguay,2084,ssp126,1.67
URY,Uruguay,2085,ssp126,1.675
URY,Uruguay,2086,ssp126,1.68
URY,Uruguay,2087,ssp126,1.685
URY,Uruguay,2088,ssp126,1.69
URY,Uruguay,2089,ssp126,1.695
URY,Uruguay,2090,ssp126,1.7
URY,Uruguay,2091,ssp126,1.7
URY,Uruguay,2092,ssp126,1.7
URY,Uruguay,2093,ssp126,1.7
URY,Uruguay,2094,ssp126,1.7
URY,Uruguay,2095,ssp126,1.7
URY,Uruguay,2096,ssp126,1.7
URY,Uruguay,2097,ssp126,1.7
URY,Uruguay,2098,ssp126,1.7
URY,Uruguay,2099,ssp126,1.7
URY,Uruguay,2100,ssp126,1.7
URY,Uruguay,2024,ssp245,1.2
URY,Uruguay,2025,ssp245,1.25
URY,Uruguay,2026,ssp245,1.3
URY,Uruguay,2027,ssp245,1.35
URY,Uruguay,2028,ssp245,1.4
URY,Uruguay,2029,ssp245,1.45
URY,Uruguay,2030,ssp245,1.5
URY,Uruguay,2031,ssp245,1.518
URY,Uruguay,2032,ssp245,1.537
URY,Uruguay,2033,ssp245,1.555
URY,Uruguay,2034,ssp245,1.573
URY,Uruguay,2035,ssp245,1.592
URY,Uruguay,2036,ssp245,1.61
URY,Uruguay,2037,ssp245,1.628
URY,Uruguay,2038,ssp245,1.647
URY,Uruguay,2039,ssp245,1.665
URY,Uruguay,2040,ssp245,1.683
URY,Uruguay,2041,ssp245,1.702
URY,Uruguay,2042,ssp245,1.72
URY,Uruguay,2043,ssp245,1.738
URY,Uruguay,2044,ssp245,1.757
URY,Uruguay,2045,ssp245,1.775
URY,Uruguay,2046,ssp245,1.793
URY,Uruguay,2047,ssp245,1.812
URY,Uruguay,2048,ssp245,1.83
URY,Uruguay,2049,ssp245,1.848
URY,Uruguay,2050,ssp245,1.867
URY,Uruguay,2051,ssp245,1.885
URY,Uruguay,2052,ssp245,1.903
URY,Uruguay,2053,ssp245,1.922
URY,Uruguay,2054,ssp245,1.94
URY,Uruguay,2055,ssp245,1.958
URY,Uruguay,2056,ssp245,1.977
URY,Uruguay,2057,ssp245,1.995
URY,Uruguay,2058,ssp245,2.013
URY,Uruguay,2059,ssp245,2.032
URY,Uruguay,2060,ssp245,2.05
URY,Uruguay,2061,ssp245,2.068
URY,Uruguay,2062,ssp245,2.087
URY,Uruguay,2063,ssp245,2.105
URY,Uruguay,2064,ssp245,2.123
URY,Uruguay,2065,ssp245,2.142
URY,Uruguay,2066,ssp245,2.16
URY,Uruguay,2067,ssp245,2.178
URY,Uruguay,2068,ssp245,2.197
URY,Uruguay,2069,ssp245,2.215
URY,Uruguay,2070,ssp245,2.233
URY,Uruguay,2071,ssp245,2.252
URY,Uruguay,2072,ssp245,2.27
URY,Uruguay,2073,ssp245,2.288
URY,Uruguay,2074,ssp245,2.307
URY,Uruguay,2075,ssp245,2.325
URY,Uruguay,2076,ssp245,2.343
URY,Uruguay,2077,ssp245,2.362
URY,Uruguay,2078,ssp245,2.38
URY,Uruguay,2079,ssp245,2.398
URY,Uruguay,2080,ssp245,2.417
URY,Uruguay,2081,ssp245,2.435
URY,Uruguay,2082,ssp245,2.453
URY,Uruguay,2083,ssp245,2.472
URY,Uruguay,2084,ssp245,2.49
URY,Uruguay,2085,ssp245,2.508
URY,Uruguay,2086,ssp245,2.527
URY,Uruguay,2087,ssp245,2.545
URY,Uruguay,2088,ssp245,2.563
URY,Uruguay,2089,ssp245,2.582
URY,Uruguay,2090,ssp245,2.6
URY,Uruguay,2091,ssp245,2.6
URY,Uruguay,2092,ssp245,2.6
URY,Uruguay,2093,ssp245,2.6
URY,Uruguay,2094,ssp245,2.6
URY,Uruguay,2095,ssp245,2.6
URY,Uruguay,2096,ssp245,2.6
URY,Uruguay,2097,ssp245,2.6
URY,Uruguay,2098,ssp245,2.6
URY,Uruguay,2099,ssp245,2.6
URY,Uruguay,2100,ssp245,2.6
URY,Uruguay,2024,ssp585,1.28
URY,Uruguay,2025,ssp585,1.333
URY,Uruguay,2026,ssp585,1.387
URY,Uruguay,2027,ssp585,1.44
URY,Uruguay,2028,ssp585,1.493
URY,Uruguay,2029,ssp585,1.547
URY,Uruguay,2030,ssp585,1.6
URY,Uruguay,2031,ssp585,1.645
URY,Uruguay,2032,ssp585,1.69
URY,Uruguay,2033,ssp585,1.735
URY,Uruguay,2034,ssp585,1.78
URY,Uruguay,2035,ssp585,1.825
URY,Uruguay,2036,ssp585,1.87
URY,Uruguay,2037,ssp585,1.915
URY,Uruguay,2038,ssp585,1.96
URY,Uruguay,2039,ssp585,2.005
URY,Uruguay,2040,ssp585,2.05
URY,Uruguay,2041,ssp585,2.095
URY,Uruguay,2042,ssp585,2.14
URY,Uruguay,2043,ssp585,2.185
URY,Uruguay,2044,ssp585,2.23
URY,Uruguay,2045,ssp585,2.275
URY,Uruguay,2046,ssp585,2.32
URY,Uruguay,2047,ssp585,2.365
URY,Uruguay,2048,ssp585,2.41
URY,Uruguay,2049,ssp585,2.455
URY,Uruguay,2050,ssp585,2.5
URY,Uruguay,2051,ssp585,2.545
URY,Uruguay,2052,ssp585,2.59
URY,Uruguay,2053,ssp585,2.635
URY,Uruguay,2054,ssp585,2.68
URY,Uruguay,2055,ssp585,2.725
URY,Uruguay,2056,ssp585,2.77
URY,Uruguay,2057,ssp585,2.815
URY,Uruguay,2058,ssp585,2.86
URY,Uruguay,2059,ssp585,2.905
URY,Uruguay,2060,ssp585,2.95
URY,Uruguay,2061,ssp585,2.995
URY,Uruguay,2062,ssp585,3.04
URY,Uruguay,2063,ssp585,3.085
URY,Uruguay,2064,ssp585,3.13
URY,Uruguay,2065,ssp585,3.175
URY,Uruguay,2066,ssp585,3.22
URY,Uruguay,2067,ssp585,3.265
URY,Uruguay,2068,ssp585,3.31
URY,Uruguay,2069,ssp585,3.355
URY,Uruguay,2070,ssp585,3.4
URY,Uruguay,2071,ssp585,3.445
URY,Uruguay,2072,ssp585,3.49
URY,Uruguay,2073,ssp585,3.535
URY,Uruguay,2074,ssp585,3.58
URY,Uruguay,2075,ssp585,3.625
URY,Uruguay,2076,ssp585,3.67
URY,Uruguay,2077,ssp585,3.715
URY,Uruguay,2078,ssp585,3.76
URY,Uruguay,2079,ssp585,3.805
URY,Uruguay,2080,ssp585,3.85
URY,Uruguay,2081,ssp585,3.895
URY,Uruguay,2082,ssp585,3.94
URY,Uruguay,2083,ssp585,3.985
URY,Uruguay,2084,ssp585,4.03
URY,Uruguay,2085,ssp585,4.075
URY,Uruguay,2086,ssp585,4.12
URY,Uruguay,2087,ssp585,4.165
URY,Uruguay,2088,ssp585,4.21
URY,Uruguay,2089,ssp585,4.255
URY,Uruguay,2090,ssp585,4.3
URY,Uruguay,2091,ssp585,4.3
URY,Uruguay,2092,ssp585,4.3
URY,Uruguay,2093,ssp585,4.3
URY,Uruguay,2094,ssp585,4.3
URY,Uruguay,2095,ssp585,4.3
URY,Uruguay,2096,ssp585,4.3
URY,Uruguay,2097,ssp585,4.3
URY,Uruguay,2098,ssp585,4.3
URY,Uruguay,2099,ssp585,4.3
URY,Uruguay,2100,ssp585,4.3
ARG,Argentina,2024,ssp126,1.12
ARG,Argentina,2025,ssp126,1.167
ARG,Argentina,2026,ssp126,1.213
ARG,Argentina,2027,ssp126,1.26
ARG,Argentina,2028,ssp126,1.307
ARG,Argentina,2029,ssp126,1.353
ARG,Argentina,2030,ssp126,1.4
ARG,Argentina,2031,ssp126,1.405
ARG,Argentina,2032,ssp126,1.41
ARG,Argentina,2033,ssp126,1.415
ARG,Argentina,2034,ssp126,1.42
ARG,Argentina,2035,ssp126,1.425
ARG,Argentina,2036,ssp126,1.43
ARG,Argentina,2037,ssp126,1.435
ARG,Argentina,2038,ssp126,1.44
ARG,Argentina,2039,ssp126,1.445
ARG,Argentina,2040,ssp126,1.45
ARG,Argentina,2041,ssp126,1.455
ARG,Argentina,2042,ssp126,1.46
ARG,Argentina,2043,ssp126,1.465
ARG,Argentina,2044,ssp126,1.47
ARG,Argentina,2045,ssp126,1.475
ARG,Argentina,2046,ssp126,1.48
ARG,Argentina,2047,ssp126,1.485
ARG,Argentina,2048,ssp126,1.49
ARG,Argentina,2049,ssp126,1.495
ARG,Argentina,2050,ssp126,1.5
ARG,Argentina,2051,ssp126,1.505
ARG,Argentina,2052,ssp126,1.51
ARG,Argentina,2053,ssp126,1.515
ARG,Argentina,2054,ssp126,1.52
ARG,Argentina,2055,ssp126,1.525
ARG,Argentina,2056,ssp126,1.53
ARG,Argentina,2057,ssp126,1.535
ARG,Argentina,2058,ssp126,1.54
ARG,Argentina,2059,ssp126,1.545
ARG,Argentina,2060,ssp126,1.55
ARG,Argentina,2061,ssp126,1.555
ARG,Argentina,2062,ssp126,1.56
ARG,Argentina,2063,ssp126,1.565
ARG,Argentina,2064,ssp126,1.57
ARG,Argentina,2065,ssp126,1.575
ARG,Argentina,2066,ssp126,1.58
ARG,Argentina,2067,ssp126,1.585
ARG,Argentina,2068,ssp126,1.59
ARG,Argentina,2069,ssp126,1.595
ARG,Argentina,2070,ssp126,1.6
ARG,Argentina,2071,ssp126,1.605
ARG,Argentina,2072,ssp126,1.61
ARG,Argentina,2073,ssp126,1.615
ARG,Argentina,2074,ssp126,1.62
ARG,Argentina,2075,ssp126,1.625
ARG,Argentina,2076,ssp126,1.63
ARG,Argentina,2077,ssp126,1.635
ARG,Argentina,2078,ssp126,1.64
ARG,Argentina,2079,ssp126,1.645
ARG,Argentina,2080,ssp126,1.65
ARG,Argentina,2081,ssp126,1.655
ARG,Argentina,2082,ssp126,1.66
ARG,Argentina,2083,ssp126,1.665
ARG,Argentina,2084,ssp126,1.67
ARG,Argentina,2085,ssp126,1.675
ARG,Argentina,2086,ssp126,1.68
ARG,Argentina,2087,ssp126,1.685
ARG,Argentina,2088,ssp126,1.69
ARG,Argentina,2089,ssp126,1.695
ARG,Argentina,2090,ssp126,1.7
ARG,Argentina,2091,ssp126,1.7
ARG,Argentina,2092,ssp126,1.7
ARG,Argentina,2093,ssp126,1.7
ARG,Argentina,2094,ssp126,1.7
ARG,Argentina,2095,ssp126,1.7
ARG,Argentina,2096,ssp126,1.7
ARG,Argentina,2097,ssp126,1.7
ARG,Argentina,2098,ssp126,1.7
ARG,Argentina,2099,ssp126,1.7
ARG,Argentina,2100,ssp126,1.7
ARG,Argentina,2024,ssp245,1.2
ARG,Argentina,2025,ssp245,1.25
ARG,Argentina,2026,ssp245,1.3
ARG,Argentina,2027,ssp245,1.35
ARG,Argentina,2028,ssp245,1.4
ARG,Argentina,2029,ssp245,1.45
ARG,Argentina,2030,ssp245,1.5
ARG,Argentina,2031,ssp245,1.518
ARG,Argentina,2032,ssp245,1.537
ARG,Argentina,2033,ssp245,1.555
ARG,Argentina,2034,ssp245,1.573
ARG,Argentina,2035,ssp245,1.592
ARG,Argentina,2036,ssp245,1.61
ARG,Argentina,2037,ssp245,1.628
ARG,Argentina,2038,ssp245,1.647
ARG,Argentina,2039,ssp245,1.665
ARG,Argentina,2040,ssp245,1.683
ARG,Argentina,2041,ssp245,1.702
ARG,Argentina,2042,ssp245,1.72
ARG,Argentina,2043,ssp245,1.738
ARG,Argentina,2044,ssp245,1.757
ARG,Argentina,2045,ssp245,1.775
ARG,Argentina,2046,ssp245,1.793
ARG,Argentina,2047,ssp245,1.812
ARG,Argentina,2048,ssp245,1.83
ARG,Argentina,2049,ssp245,1.848
ARG,Argentina,2050,ssp245,1.867
ARG,Argentina,2051,ssp245,1.885
ARG,Argentina,2052,ssp245,1.903
ARG,Argentina,2053,ssp245,1.922
ARG,Argentina,2054,ssp245,1.94
ARG,Argentina,2055,ssp245,1.958
ARG,Argentina,2056,ssp245,1.977
ARG,Argentina,2057,ssp245,1.995
ARG,Argentina,2058,ssp245,2.013
ARG,Argentina,2059,ssp245,2.032
ARG,Argentina,2060,ssp245,2.05
ARG,Argentina,2061,ssp245,2.068
ARG,Argentina,2062,ssp245,2.087
ARG,Argentina,2063,ssp245,2.105
ARG,Argentina,2064,ssp245,2.123
ARG,Argentina,2065,ssp245,2.142
ARG,Argentina,2066,ssp245,2.16
ARG,Argentina,2067,ssp245,2.178
ARG,Argentina,2068,ssp245,2.197
ARG,Argentina,2069,ssp245,2.215
ARG,Argentina,2070,ssp245,2.233
ARG,Argentina,2071,ssp245,2.252
ARG,Argentina,2072,ssp245,2.27
ARG,Argentina,2073,ssp245,2.288
ARG,Argentina,2074,ssp245,2.307
ARG,Argentina,2075,ssp245,2.325
ARG,Argentina,2076,ssp245,2.343
ARG,Argentina,2077,ssp245,2.362
ARG,Argentina,2078,ssp245,2.38
ARG,Argentina,2079,ssp245,2.398
ARG,Argentina,2080,ssp245,2.417
ARG,Argentina,2081,ssp245,2.435
ARG,Argentina,2082,ssp245,2.453
ARG,Argentina,2083,ssp245,2.472
ARG,Argentina,2084,ssp245,2.49
ARG,Argentina,2085,ssp245,2.508
ARG,Argentina,2086,ssp245,2.527
ARG,Argentina,2087,ssp245,2.545
ARG,Argentina,2088,ssp245,2.563
ARG,Argentina,2089,ssp245,2.582
ARG,Argentina,2090,ssp245,2.6
ARG,Argentina,2091,ssp245,2.6
ARG,Argentina,2092,ssp245,2.6
ARG,Argentina,2093,ssp245,2.6
ARG,Argentina,2094,ssp245,2.6
ARG,Argentina,2095,ssp245,2.6
ARG,Argentina,2096,ssp245,2.6
ARG,Argentina,2097,ssp245,2.6
ARG,Argentina,2098,ssp245,2.6
ARG,Argentina,2099,ssp245,2.6
ARG,Argentina,2100,ssp245,2.6
ARG,Argentina,2024,ssp585,1.28
ARG,Argentina,2025,ssp585,1.333
ARG,Argentina,2026,ssp585,1.387
ARG,Argentina,2027,ssp585,1.44
ARG,Argentina,2028,ssp585,1.493
ARG,Argentina,2029,ssp585,1.547
ARG,Argentina,2030,ssp585,1.6
ARG,Argentina,2031,ssp585,1.645
ARG,Argentina,2032,ssp585,1.69
ARG,Argentina,2033,ssp585,1.735
ARG,Argentina,2034,ssp585,1.78
ARG,Argentina,2035,ssp585,1.825
ARG,Argentina,2036,ssp585,1.87
ARG,Argentina,2037,ssp585,1.915
ARG,Argentina,2038,ssp585,1.96
ARG,Argentina,2039,ssp585,2.005
ARG,Argentina,2040,ssp585,2.05
ARG,Argentina,2041,ssp585,2.095
ARG,Argentina,2042,ssp585,2.14
ARG,Argentina,2043,ssp585,2.185
ARG,Argentina,2044,ssp585,2.23
ARG,Argentina,2045,ssp585,2.275
ARG,Argentina,2046,ssp585,2.32
ARG,Argentina,2047,ssp585,2.365
ARG,Argentina,2048,ssp585,2.41
ARG,Argentina,2049,ssp585,2.455
ARG,Argentina,2050,ssp585,2.5
ARG,Argentina,2051,ssp585,2.545
ARG,Argentina,2052,ssp585,2.59
ARG,Argentina,2053,ssp585,2.635
ARG,Argentina,2054,ssp585,2.68
ARG,Argentina,2055,ssp585,2.725
ARG,Argentina,2056,ssp585,2.77
ARG,Argentina,2057,ssp585,2.815
ARG,Argentina,2058,ssp585,2.86
ARG,Argentina,2059,ssp585,2.905
ARG,Argentina,2060,ssp585,2.95
ARG,Argentina,2061,ssp585,2.995
ARG,Argentina,2062,ssp585,3.04
ARG,Argentina,2063,ssp585,3.085
ARG,Argentina,2064,ssp585,3.13
ARG,Argentina,2065,ssp585,3.175
ARG,Argentina,2066,ssp585,3.22
ARG,Argentina,2067,ssp585,3.265
ARG,Argentina,2068,ssp585,3.31
ARG,Argentina,2069,ssp585,3.355
ARG,Argentina,2070,ssp585,3.4
ARG,Argentina,2071,ssp585,3.445
ARG,Argentina,2072,ssp585,3.49
ARG,Argentina,2073,ssp585,3.535
ARG,Argentina,2074,ssp585,3.58
ARG,Argentina,2075,ssp585,3.625
ARG,Argentina,2076,ssp585,3.67
ARG,Argentina,2077,ssp585,3.715
ARG,Argentina,2078,ssp585,3.76
ARG,Argentina,2079,ssp585,3.805
ARG,Argentina,2080,ssp585,3.85
ARG,Argentina,2081,ssp585,3.895
ARG,Argentina,2082,ssp585,3.94
ARG,Argentina,2083,ssp585,3.985
ARG,Argentina,2084,ssp585,4.03
ARG,Argentina,2085,ssp585,4.075
ARG,Argentina,2086,ssp585,4.12
ARG,Argentina,2087,ssp585,4.165
ARG,Argentina,2088,ssp585,4.21
ARG,Argentina,2089,ssp585,4.255
ARG,Argentina,2090,ssp585,4.3
ARG,Argentina,2091,ssp585,4.3
ARG,Argentina,2092,ssp585,4.3
ARG,Argentina,2093,ssp585,4.3
ARG,Argentina,2094,ssp585,4.3
ARG,Argentina,2095,ssp585,4.3
ARG,Argentina,2096,ssp585,4.3
ARG,Argentina,2097,ssp585,4.3
ARG,Argentina,2098,ssp585,4.3
ARG,Argentina,2099,ssp585,4.3
ARG,Argentina,2100,ssp585,4.3
CHL,Chile,2024,ssp126,1.04
CHL,Chile,2025,ssp126,1.083
CHL,Chile,2026,ssp126,1.127
CHL,Chile,2027,ssp126,1.17
CHL,Chile,2028,ssp126,1.213
CHL,Chile,2029,ssp126,1.257
CHL,Chile,2030,ssp126,1.3
CHL,Chile,2031,ssp126,1.303
CHL,Chile,2032,ssp126,1.307
CHL,Chile,2033,ssp126,1.31
CHL,Chile,2034,ssp126,1.313
CHL,Chile,2035,ssp126,1.317
CHL,Chile,2036,ssp126,1.32
CHL,Chile,2037,ssp126,1.323
CHL,Chile,2038,ssp126,1.327
CHL,Chile,2039,ssp126,1.33
CHL,Chile,2040,ssp126,1.333
CHL,Chile,2041,ssp126,1.337
CHL,Chile,2042,ssp126,1.34
CHL,Chile,2043,ssp126,1.343
CHL,Chile,2044,ssp126,1.347
CHL,Chile,2045,ssp126,1.35
CHL,Chile,2046,ssp126,1.353
CHL,Chile,2047,ssp126,1.357
CHL,Chile,2048,ssp126,1.36
CHL,Chile,2049,ssp126,1.363
CHL,Chile,2050,ssp126,1.367
CHL,Chile,2051,ssp126,1.37
CHL,Chile,2052,ssp126,1.373
CHL,Chile,2053,ssp126,1.377
CHL,Chile,2054,ssp126,1.38
CHL,Chile,2055,ssp126,1.383
CHL,Chile,2056,ssp126,1.387
CHL,Chile,2057,ssp126,1.39
CHL,Chile,2058,ssp126,1.393
CHL,Chile,2059,ssp126,1.397
CHL,Chile,2060,ssp126,1.4
CHL,Chile,2061,ssp126,1.403
CHL,Chile,2062,ssp126,1.407
CHL,Chile,2063,ssp126,1.41
CHL,Chile,2064,ssp126,1.413
CHL,Chile,2065,ssp126,1.417
CHL,Chile,2066,ssp126,1.42
CHL,Chile,2067,ssp126,1.423
CHL,Chile,2068,ssp126,1.427
CHL,Chile,2069,ssp126,1.43
CHL,Chile,2070,ssp126,1.433
CHL,Chile,2071,ssp126,1.437
CHL,Chile,2072,ssp126,1.44
CHL,Chile,2073,ssp126,1.443
CHL,Chile,2074,ssp126,1.447
CHL,Chile,2075,ssp126,1.45
CHL,Chile,2076,ssp126,1.453
CHL,Chile,2077,ssp126,1.457
CHL,Chile,2078,ssp126,1.46
CHL,Chile,2079,ssp126,1.463
CHL,Chile,2080,ssp126,1.467
CHL,Chile,2081,ssp126,1.47
CHL,Chile,2082,ssp126,1.473
CHL,Chile,2083,ssp126,1.477
CHL,Chile,2084,ssp126,1.48
CHL,Chile,2085,ssp126,1.483
CHL,Chile,2086,ssp126,1.487
CHL,Chile,2087,ssp126,1.49
